Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location
2022,267,106251,106251,66-88 Lygon Street CARLTON VIC 3053,Carlton,Lord Lygon Wine Shop & Bar,Part Ground 66 Lygon Street CARLTON VIC 3053,80,144.966574715,-37.80530329,"-37.80530329, 144.966574715"
2022,270,664626,104468,Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,Parkville,The Ida Bar,Part Level 1 Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,200,144.961258541,-37.79738769,"-37.79738769, 144.961258541"
2022,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE VIC 3051,North Melbourne,Albion Hotel,171-173 Curzon Street NORTH MELBOURNE VIC 3051,100,144.948550524,-37.79889904,"-37.79889904, 144.948550524"
2022,345,103402,103402,33 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Townhall Hotel North Melbourne,33 Errol Street NORTH MELBOURNE VIC 3051,40,144.948906778,-37.80414139,"-37.80414139, 144.948906778"
2022,358,109829,109829,Victoria Hotel 312-316 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Queen Victoria Hostel,Victoria Hotel 312-316 Victoria Street NORTH MELBOURNE VIC 3051,100,144.955705118,-37.80563237,"-37.80563237, 144.955705118"
2022,369,103507,103507,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,The Court House Hotel,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,50,144.949955732,-37.80287733,"-37.80287733, 144.949955732"
2022,424,109709,109709,313 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Westwood Wine & Coffee,Ground 313 Victoria Street WEST MELBOURNE VIC 3003,50,144.951093129,-37.80556778,"-37.80556778, 144.951093129"
2022,441,108856,108856,Hotel Spencer 475-477 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Hotel Spencer Bar & Grill,Ground 475 Spencer Street WEST MELBOURNE VIC 3003,150,144.949250318,-37.80956913,"-37.80956913, 144.949250318"
2022,618,109993,109993,178-226 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Hotel Pullman on The Park,Pullman Melbourne on the Park 192 Wellington Parade EAST MELBOURNE VIC 3002,280,144.983498926,-37.81582277,"-37.81582277, 144.983498926"
2022,753,598987,598987,Evan Walker Bridge SOUTHBANK VIC 3006,Southbank,Ponyfish Island,Kiosk Evan Walker Bridge SOUTHBANK VIC 3006,150,144.965085957,-37.8196899,"-37.8196899, 144.965085957"
2022,801,110326,110326,4 Riverside Quay SOUTHBANK VIC 3006,Southbank,Soho Restaurant & Bar,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,200,144.963375811,-37.82092509,"-37.82092509, 144.963375811"
2022,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Left Bank Melbourne,Part Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,400,144.96289139,-37.8210403,"-37.8210403, 144.96289139"
2022,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,R Bar By Rockpool,"Shop 3, Ground 8 Whiteman Street SOUTHBANK VIC 3006",555,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2022,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Atrium Bar,"Shop 70, Ground 8 Whiteman Street SOUTHBANK VIC 3006",100,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2022,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Groove Live Bar and Terrace,"Shop 71, Ground 8 Whiteman Street SOUTHBANK VIC 3006",600,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2022,803,597190,110477,Crown Towers Hotel 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Club 23,Restaurant Crown Towers Hotel Crown Casino 8 Whiteman Street SOUTHBANK VIC 3006,450,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2022,804,692410,110484,Novotel Melbourne South Wharf Hotel 7 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Novotel Melbourne South Wharf,Novotel Melbourne South Wharf Hotel 7 Convention Centre Place SOUTH WHARF VIC 3006,50,144.952378166,-37.82539976,"-37.82539976, 144.952378166"
2022,804,110537,110537,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,The Boatbuilders Yard,Part 23 South Wharf Promenade SOUTH WHARF VIC 3006,1438,144.953499536,-37.82437522,"-37.82437522, 144.953499536"
2022,1101,108845,108845,Grand Central Apartments 33-71 Spencer Street DOCKLANDS VIC 3008,Docklands,Gaylord Indian Restaurant,Restaurant 33 Spencer Street DOCKLANDS VIC 3008,199,144.954158687,-37.82020557,"-37.82020557, 144.954158687"
2022,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Locker Room Club Bar,Part Ground 140 Harbour Esplanade DOCKLANDS VIC 3008,500,144.947577649,-37.81656592,"-37.81656592, 144.947577649"
2022,1110,620318,620318,3-43 Waterfront Way DOCKLANDS VIC 3008,Docklands,Melbourne Marriott Hotel Docklands,15 Waterfront Way DOCKLANDS VIC 3008,62,144.93912703,-37.81372512,"-37.81372512, 144.93912703"
2022,1112,103982,103982,The Mission to Seafarers 717 Flinders Street DOCKLANDS VIC 3008,Docklands,The Flying Angel Club,717 Flinders Street DOCKLANDS VIC 3008,200,144.95130693,-37.82251481,"-37.82251481, 144.95130693"
2023,6,110655,110655,Federation Square Vaults 1-19 Princes Walk MELBOURNE VIC 3000,Melbourne (CBD),Riverland Bar,"Vault 1-12 & 13A-13B, 1-13B Princes Walk MELBOURNE VIC 3000",300,144.96893493,-37.8186592,"-37.8186592, 144.96893493"
2023,11,108971,108971,Holiday Inn on Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Holiday Inn Melbourne On Flinders,Holiday Inn on Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,100,144.955152427,-37.82020482,"-37.82020482, 144.955152427"
2023,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Spearmint Rhino Gentlemen's Club,Gnd & Flr1 20 King Street MELBOURNE VIC 3000,660,144.957714841,-37.81977635,"-37.81977635, 144.957714841"
2023,13,103954,103954,381-387 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Yarra Falls,"Shop 3, 387 Flinders Lane MELBOURNE VIC 3000",33,144.96138904,-37.81825094,"-37.81825094, 144.96138904"
2023,14,103952,103952,349-351 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Akai Ito / Ototo,349 Flinders Lane MELBOURNE VIC 3000,120,144.962854894,-37.81789895,"-37.81789895, 144.962854894"
2023,17,103926,103926,125-127 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),GoGo Bar,Basement 125 Flinders Lane MELBOURNE VIC 3000,300,144.970399824,-37.81568875,"-37.81568875, 144.970399824"
2023,17,574438,574438,84-94 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Eau-de-Vie,Rear 88 Flinders Street MELBOURNE VIC 3000,150,144.971675651,-37.81587663,"-37.81587663, 144.971675651"
2023,23,106436,106436,54-60 Market Street MELBOURNE VIC 3000,Melbourne (CBD),Oak and Vine,"Unit 1R-2R, Ground 60 Market Street MELBOURNE VIC 3000",370,144.960828296,-37.81778076,"-37.81778076, 144.960828296"
2023,31,102113,102113,McPherson's Building 546-566 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Pulo Pool Parlour,Part LwrGround 546 Collins Street MELBOURNE VIC 3000,120,144.955844602,-37.81824465,"-37.81824465, 144.955844602"
2023,33,105936,105936,433 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dikstein's Corner Bar,433 Little Collins Street MELBOURNE VIC 3000,145,144.960341294,-37.81631094,"-37.81631094, 144.960341294"
2023,33,108067,108067,103-105 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Chaise Lounge,Basement 105 Queen Street MELBOURNE VIC 3000,140,144.96084763,-37.81614776,"-37.81614776, 144.96084763"
2023,35,105919,105919,267 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Bar Americano,20 Presgrave Place MELBOURNE VIC 3000,10,144.965603432,-37.81483458,"-37.81483458, 144.965603432"
2023,35,109271,109271,Century Building 125-133 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Max Watt's,Gnd & Bmt 125 Swanston Street MELBOURNE VIC 3000,800,144.96581017,-37.81472467,"-37.81472467, 144.96581017"
2023,35,558610,558610,256 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Butterfly Club,Level 1-3 256 Collins Street MELBOURNE VIC 3000,190,144.965291384,-37.81552514,"-37.81552514, 144.965291384"
2023,43,101154,101154,RACV Building 483-501 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),RACV City Club,501 Bourke Street MELBOURNE VIC 3000,150,144.959592497,-37.81587957,"-37.81587957, 144.959592497"
2023,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),CitiClub On Queen Hotel,"Pt Gnd & Lvl 1, Level 2-7 113 Queen Street MELBOURNE VIC 3000",940,144.960636631,-37.81581152,"-37.81581152, 144.960636631"
2023,43,108069,108069,131-141 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Turf Accountants,"Unit 1, LwrGround 131 Queen Street MELBOURNE VIC 3000",527,144.960540869,-37.81549904,"-37.81549904, 144.960540869"
2023,46,101133,101133,209-215 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Lychee Entertainment,Level 1-2 215 Bourke Street MELBOURNE VIC 3000,150,144.967299385,-37.81328093,"-37.81328093, 144.967299385"
2023,46,108536,108536,115-127 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),The Crafty Squire,115-127 Russell Street MELBOURNE VIC 3000,414,144.968188268,-37.81367449,"-37.81367449, 144.968188268"
2023,46,108537,108537,QT Melbourne 131-141 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),QT Melbourne,"Basement , Gnd & Level 1-8 & 11 133 Russell Street MELBOURNE VIC 3000",885,144.967837464,-37.81342963,"-37.81342963, 144.967837464"
2023,46,109413,109413,146 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Cabinet Bar,11 Rainbow Alley MELBOURNE VIC 3000,90,144.966203891,-37.81417648,"-37.81417648, 144.966203891"
2023,46,111394,111394,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,Melbourne (CBD),Bar Ampere,16 Russell Place MELBOURNE VIC 3000,60,144.967427538,-37.81355434,"-37.81355434, 144.967427538"
2023,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Madame Brussels,Level 3 59-63 Bourke Street MELBOURNE VIC 3000,256,144.971565895,-37.81212537,"-37.81212537, 144.971565895"
2023,48,103626,103626,114-122 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),European Bier Cafe,114-122 Exhibition Street MELBOURNE VIC 3000,735,144.971199895,-37.81285806,"-37.81285806, 144.971199895"
2023,48,106560,106560,12-18 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),Lily Blacks,"Shop 3, 12-18 Meyers Place MELBOURNE VIC 3000",95,144.972450972,-37.81221617,"-37.81221617, 144.972450972"
2023,48,503031,503031,19-23 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),Loop Project Space & Bar,Ground 19-23 Meyers Place MELBOURNE VIC 3000,152,144.97210776,-37.81215181,"-37.81215181, 144.97210776"
2023,51,105306,105306,189-195 King Street MELBOURNE VIC 3000,Melbourne (CBD),Showgirls Bar 20,193-195 King Street MELBOURNE VIC 3000,285,144.955081526,-37.81569596,"-37.81569596, 144.955081526"
2023,52,592048,592048,188-202 King Street MELBOURNE VIC 3000,Melbourne (CBD),La Di Da,188-200 King Street MELBOURNE VIC 3000,458,144.955624348,-37.81551353,"-37.81551353, 144.955624348"
2023,53,101180,101180,Equity Chambers 472-478 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Douglas Club,472 Bourke Street MELBOURNE VIC 3000,50,144.959599813,-37.81486162,"-37.81486162, 144.959599813"
2023,54,109954,109954,15-19 Warburton Lane MELBOURNE VIC 3000,Melbourne (CBD),Murmur Piano Bar,Level 1 15-19 Warburton Lane MELBOURNE VIC 3000,70,144.961846248,-37.81381239,"-37.81381239, 144.961846248"
2023,56,108538,108538,163-169 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Sky Lounge KTV,Level 1 163-165 Russell Street MELBOURNE VIC 3000,300,144.967647913,-37.81246709,"-37.81246709, 144.967647913"
2023,57,101217,101217,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Welcome Stranger,Ground 124-128 Bourke Street MELBOURNE VIC 3000,350,144.969264533,-37.81207094,"-37.81207094, 144.969264533"
2023,58,102272,102272,10-26 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),Bard's Apothecary,24 Crossley Street MELBOURNE VIC 3000,80,144.971209546,-37.81138377,"-37.81138377, 144.971209546"
2023,58,105657,105657,21 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),Double Happiness Bar / New Gold Mountain,21 Liverpool Street MELBOURNE VIC 3000,100,144.971263947,-37.81118056,"-37.81118056, 144.971263947"
2023,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Juliet Melbourne,Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,100,144.971505892,-37.81083595,"-37.81083595, 144.971505892"
2023,58,108986,108986,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),The European,Ground 161 Spring Street MELBOURNE VIC 3000,703,144.972429051,-37.8109513,"-37.8109513, 144.972429051"
2023,64,104659,104659,67-73 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),The Mill,Ground 67 Hardware Lane MELBOURNE VIC 3000,119,144.960907988,-37.81323451,"-37.81323451, 144.960907988"
